age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,previously_contacted,days_since_previous_contact,age_band,balance_band,call_duration_seconds_post_call
43,services,married,primary,no,2557,yes,no,telephone,15,oct,3,183,5,success,yes,yes,183,30_44,1000_plus,166
74,retired,married,primary,no,279,no,no,telephone,15,oct,1,-1,0,unknown,no,no,,60_plus,1_999,227
40,unemployed,single,tertiary,no,79,no,no,cellular,15,oct,1,135,1,failure,yes,yes,135,30_44,1_999,570
37,management,married,tertiary,no,413,no,no,cellular,16,oct,2,-1,0,unknown,no,no,,30_44,1_999,138
57,management,married,tertiary,no,1318,no,no,cellular,16,oct,1,185,2,failure,yes,yes,185,45_59,1000_plus,115
75,retired,married,secondary,no,3771,no,no,telephone,16,oct,1,183,1,failure,yes,yes,183,60_plus,1000_plus,186
77,retired,married,tertiary,no,0,no,no,cellular,16,oct,1,60,1,success,yes,yes,60,60_plus,zero,847
83,retired,divorced,primary,no,2619,no,no,telephone,16,oct,2,-1,0,unknown,no,no,,60_plus,1000_plus,181
31,management,married,tertiary,no,6138,no,no,cellular,16,oct,2,119,5,failure,yes,yes,119,30_44,1000_plus,154
61,technician,married,primary,no,6384,no,no,cellular,16,oct,2,-1,0,unknown,no,no,,60_plus,1000_plus,55
69,retired,married,secondary,no,0,no,no,cellular,16,oct,2,-1,0,unknown,no,no,,60_plus,zero,1580
22,services,single,secondary,no,129,no,no,cellular,16,oct,1,-1,0,unknown,yes,no,,under_30,1_999,258
50,management,married,tertiary,no,469,no,no,cellular,16,oct,1,183,1,success,yes,yes,183,45_59,1_999,170
27,management,married,tertiary,no,893,no,no,cellular,16,oct,2,-1,0,unknown,yes,no,,under_30,1_999,154
50,admin.,single,secondary,no,3702,no,no,cellular,16,oct,5,-1,0,unknown,no,no,,45_59,1000_plus,109
72,retired,married,secondary,no,2850,no,no,cellular,16,oct,2,241,1,success,no,yes,241,60_plus,1000_plus,131
31,admin.,single,secondary,no,523,no,yes,cellular,16,oct,1,126,4,failure,no,yes,126,30_44,1_999,141
51,admin.,married,secondary,no,423,yes,yes,cellular,16,oct,1,-1,0,unknown,no,no,,45_59,1_999,95
65,retired,married,primary,no,493,no,no,cellular,16,oct,1,182,1,failure,no,yes,182,60_plus,1_999,622
81,retired,divorced,unknown,no,0,no,no,telephone,16,oct,1,-1,0,unknown,no,no,,60_plus,zero,128
34,services,single,tertiary,no,3119,no,no,cellular,16,oct,1,-1,0,unknown,yes,no,,30_44,1000_plus,306
33,management,single,tertiary,no,8514,no,no,cellular,16,oct,1,57,1,failure,no,yes,57,30_44,1000_plus,165
73,retired,married,unknown,no,519,no,no,telephone,16,oct,1,57,1,failure,yes,yes,57,60_plus,1_999,434
35,admin.,married,tertiary,no,690,no,no,cellular,16,oct,1,-1,0,unknown,no,no,,30_44,1_999,108
40,technician,married,secondary,no,2266,no,no,cellular,16,oct,1,147,5,failure,yes,yes,147,30_44,1000_plus,447
37,services,married,secondary,no,4017,no,no,cellular,16,oct,1,-1,0,unknown,yes,no,,30_44,1000_plus,156
44,technician,single,tertiary,no,643,no,no,cellular,16,oct,1,143,3,failure,yes,yes,143,30_44,1_999,324
40,technician,married,secondary,no,2338,no,no,cellular,16,oct,2,-1,0,unknown,yes,no,,30_44,1000_plus,717
45,blue-collar,single,secondary,no,0,yes,no,cellular,16,oct,1,165,3,failure,no,yes,165,45_59,zero,283
61,management,married,tertiary,no,0,no,no,cellular,16,oct,2,-1,0,unknown,yes,no,,60_plus,zero,136
74,retired,divorced,secondary,no,4079,no,no,cellular,19,oct,3,-1,0,unknown,yes,no,,60_plus,1000_plus,343
70,retired,married,secondary,no,3175,no,no,cellular,19,oct,2,-1,0,unknown,no,no,,60_plus,1000_plus,115
63,retired,married,secondary,no,588,no,no,cellular,19,oct,2,-1,0,unknown,no,no,,60_plus,1_999,143
61,technician,divorced,secondary,no,6481,no,no,cellular,19,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,131
62,retired,married,primary,no,1515,yes,no,cellular,19,oct,1,187,2,failure,no,yes,187,60_plus,1000_plus,131
33,unknown,single,secondary,no,9,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,30_44,1_999,238
47,blue-collar,married,secondary,no,820,no,no,cellular,19,oct,1,-1,0,unknown,yes,no,,45_59,1_999,98
62,blue-collar,married,primary,no,1381,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,1020
39,management,single,tertiary,no,1648,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,123
62,management,divorced,tertiary,no,1619,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,534
46,blue-collar,married,tertiary,no,3745,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,82
26,management,single,tertiary,no,1177,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,under_30,1000_plus,116
37,management,single,tertiary,no,254,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,30_44,1_999,120
26,technician,single,secondary,no,334,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,under_30,1_999,217
80,management,married,primary,no,6483,no,no,telephone,19,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,123
30,admin.,single,secondary,no,648,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,30_44,1_999,54
72,retired,married,primary,no,806,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,60_plus,1_999,169
46,housemaid,single,primary,no,10889,no,no,cellular,19,oct,3,-1,0,unknown,no,no,,45_59,1000_plus,167
47,services,single,unknown,no,1784,no,no,cellular,19,oct,2,-1,0,unknown,yes,no,,45_59,1000_plus,385
76,housemaid,divorced,primary,no,1411,no,no,telephone,19,oct,2,187,3,success,yes,yes,187,60_plus,1000_plus,233
59,unemployed,married,secondary,no,561,no,no,telephone,19,oct,2,-1,0,unknown,no,no,,45_59,1_999,323
30,unemployed,married,primary,no,1787,no,no,cellular,19,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,79
56,management,single,unknown,no,111,no,no,cellular,19,oct,1,186,1,failure,no,yes,186,45_59,1_999,79
30,admin.,single,tertiary,no,261,no,no,cellular,19,oct,1,137,20,failure,no,yes,137,30_44,1_999,233
54,management,married,unknown,no,831,yes,yes,telephone,19,oct,3,109,3,failure,no,yes,109,45_59,1_999,208
57,unknown,married,primary,no,8,no,no,telephone,19,oct,2,-1,0,unknown,no,no,,45_59,1_999,270
28,admin.,married,secondary,no,172,yes,no,cellular,19,oct,2,-1,0,unknown,no,no,,under_30,1_999,123
60,management,married,secondary,no,0,no,no,telephone,19,oct,3,62,3,failure,no,yes,62,60_plus,zero,1745
30,student,single,tertiary,no,7529,no,no,cellular,19,oct,1,-1,0,unknown,yes,no,,30_44,1000_plus,328
63,retired,married,primary,no,12067,no,no,telephone,20,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,2187
61,admin.,married,secondary,no,1541,no,no,cellular,20,oct,1,104,3,failure,no,yes,104,60_plus,1000_plus,59
31,unemployed,single,secondary,no,8304,no,no,cellular,20,oct,1,183,1,failure,no,yes,183,30_44,1000_plus,164
39,management,married,tertiary,no,1802,no,no,cellular,20,oct,1,336,1,failure,no,yes,336,30_44,1000_plus,92
22,student,single,primary,no,3472,no,no,cellular,20,oct,1,183,3,failure,yes,yes,183,under_30,1000_plus,332
39,technician,married,tertiary,no,206,no,no,cellular,20,oct,2,195,2,success,yes,yes,195,30_44,1_999,148
37,management,single,tertiary,no,0,no,no,cellular,20,oct,1,258,3,other,no,yes,258,30_44,zero,107
72,retired,married,primary,no,1388,no,no,telephone,20,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,513
77,retired,married,unknown,no,1807,no,no,telephone,20,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,373
36,technician,married,secondary,no,480,no,no,cellular,20,oct,1,-1,0,unknown,yes,no,,30_44,1_999,213
43,technician,married,secondary,no,69,yes,yes,cellular,20,oct,1,337,1,failure,no,yes,337,30_44,1_999,304
65,retired,married,secondary,no,571,yes,no,cellular,20,oct,1,183,2,success,yes,yes,183,60_plus,1_999,349
54,technician,married,secondary,no,3994,no,yes,cellular,20,oct,2,187,2,success,yes,yes,187,45_59,1000_plus,595
32,blue-collar,married,primary,no,400,no,no,cellular,20,oct,2,-1,0,unknown,no,no,,30_44,1_999,76
25,student,single,secondary,no,3165,no,no,telephone,20,oct,2,-1,0,unknown,no,no,,under_30,1000_plus,251
46,admin.,single,secondary,no,1693,yes,no,cellular,20,oct,1,-1,0,unknown,yes,no,,45_59,1000_plus,427
28,management,single,tertiary,no,80,no,no,cellular,20,oct,2,146,2,failure,yes,yes,146,under_30,1_999,676
61,management,married,tertiary,no,267,no,no,cellular,21,oct,3,184,1,success,yes,yes,184,60_plus,1_999,192
53,housemaid,married,primary,no,2581,no,no,cellular,21,oct,1,189,1,failure,yes,yes,189,45_59,1000_plus,828
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,oct,1,183,4,success,yes,yes,183,30_44,zero,576
69,retired,married,tertiary,no,473,no,no,cellular,21,oct,1,106,2,failure,no,yes,106,60_plus,1_999,110
53,management,divorced,tertiary,no,3370,no,no,cellular,21,oct,1,334,3,other,no,yes,334,45_59,1000_plus,180
27,student,single,tertiary,no,1134,no,no,cellular,21,oct,1,183,4,success,yes,yes,183,under_30,1000_plus,825
74,retired,married,tertiary,no,4912,no,no,telephone,21,oct,3,-1,0,unknown,no,no,,60_plus,1000_plus,129
67,retired,married,tertiary,no,3810,no,no,cellular,21,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,1206
55,unemployed,divorced,secondary,no,309,no,no,cellular,21,oct,2,184,1,success,yes,yes,184,45_59,1_999,467
33,management,single,tertiary,no,6807,no,no,cellular,21,oct,2,184,1,success,yes,yes,184,30_44,1000_plus,512
27,student,single,tertiary,no,24025,no,no,cellular,21,oct,1,-1,0,unknown,no,no,,under_30,1000_plus,99
87,retired,divorced,primary,no,6746,no,no,telephone,21,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,749
57,management,married,tertiary,no,375,no,no,cellular,21,oct,1,-1,0,unknown,yes,no,,45_59,1_999,135
33,self-employed,single,tertiary,no,658,yes,no,cellular,21,oct,1,208,1,success,yes,yes,208,30_44,1_999,307
51,technician,married,secondary,no,371,yes,yes,cellular,21,oct,1,-1,0,unknown,yes,no,,45_59,1_999,287
76,retired,divorced,primary,no,2693,no,no,cellular,21,oct,2,-1,0,unknown,yes,no,,60_plus,1000_plus,107
64,management,married,tertiary,no,4688,no,no,cellular,21,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,200
35,technician,single,secondary,no,70,yes,no,cellular,21,oct,2,188,2,other,no,yes,188,30_44,1_999,197
19,student,single,secondary,no,329,no,no,cellular,22,oct,2,-1,0,unknown,yes,no,,under_30,1_999,252
33,admin.,married,tertiary,no,79,yes,no,cellular,22,oct,2,335,2,failure,yes,yes,335,30_44,1_999,249
55,management,divorced,tertiary,no,0,no,no,cellular,22,oct,5,-1,0,unknown,yes,no,,45_59,zero,360
31,blue-collar,single,unknown,no,6281,no,no,cellular,22,oct,1,128,3,other,yes,yes,128,30_44,1000_plus,257
92,retired,married,unknown,no,775,no,no,cellular,22,oct,3,-1,0,unknown,yes,no,,60_plus,1_999,313
35,technician,married,secondary,no,2779,no,no,cellular,22,oct,2,-1,0,unknown,yes,no,,30_44,1000_plus,118
30,technician,single,tertiary,no,411,no,no,cellular,22,oct,3,149,2,failure,yes,yes,149,30_44,1_999,127
68,retired,single,tertiary,no,2144,no,no,cellular,22,oct,1,184,2,success,yes,yes,184,60_plus,1000_plus,277
42,admin.,divorced,secondary,no,527,no,yes,cellular,22,oct,1,185,1,success,yes,yes,185,30_44,1_999,181
41,technician,single,tertiary,no,431,no,no,cellular,22,oct,1,107,2,success,yes,yes,107,30_44,1_999,133
35,management,single,tertiary,no,1750,yes,no,cellular,22,oct,1,175,4,success,no,yes,175,30_44,1000_plus,422
32,management,single,tertiary,no,643,no,no,cellular,22,oct,1,-1,0,unknown,no,no,,30_44,1_999,287
29,self-employed,married,secondary,no,123,no,yes,cellular,22,oct,1,184,3,success,yes,yes,184,under_30,1_999,247
70,retired,married,secondary,no,2064,no,no,cellular,22,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,334
54,admin.,married,secondary,no,0,no,no,cellular,22,oct,2,-1,0,unknown,no,no,,45_59,zero,391
27,blue-collar,single,secondary,no,3792,no,no,cellular,22,oct,1,183,2,success,yes,yes,183,under_30,1000_plus,504
78,retired,married,unknown,no,4807,no,no,telephone,22,oct,4,-1,0,unknown,yes,no,,60_plus,1000_plus,1002
82,retired,married,primary,no,8603,no,no,cellular,22,oct,3,107,1,success,yes,yes,107,60_plus,1000_plus,306
29,technician,single,tertiary,no,2178,no,no,cellular,22,oct,2,139,1,other,yes,yes,139,under_30,1000_plus,260
78,retired,divorced,primary,no,229,no,no,telephone,22,oct,1,-1,0,unknown,yes,no,,60_plus,1_999,97
55,services,married,secondary,no,0,no,no,cellular,22,oct,1,106,1,failure,no,yes,106,45_59,zero,102
76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,1,183,1,success,yes,yes,183,60_plus,1000_plus,344
69,management,married,secondary,no,4,no,no,cellular,23,oct,4,-1,0,unknown,no,no,,60_plus,1_999,114
38,management,married,tertiary,no,4174,no,no,cellular,23,oct,2,184,5,failure,yes,yes,184,30_44,1000_plus,336
60,technician,married,secondary,no,10925,no,no,cellular,23,oct,3,185,1,success,yes,yes,185,60_plus,1000_plus,270
33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,1,161,1,failure,yes,yes,161,30_44,1000_plus,130
43,blue-collar,married,secondary,no,14646,no,no,cellular,23,oct,1,-1,0,unknown,yes,no,,30_44,1000_plus,210
61,retired,married,secondary,no,86,no,no,cellular,23,oct,1,-1,0,unknown,yes,no,,60_plus,1_999,149
43,technician,single,unknown,no,11115,no,no,cellular,23,oct,1,74,2,success,yes,yes,74,30_44,1000_plus,476
73,retired,married,primary,no,796,no,no,cellular,23,oct,1,182,2,failure,yes,yes,182,60_plus,1_999,427
39,technician,married,secondary,no,0,yes,no,cellular,23,oct,1,184,1,success,no,yes,184,30_44,zero,622
57,management,married,primary,no,6900,no,no,cellular,23,oct,4,185,2,failure,yes,yes,185,45_59,1000_plus,255
33,management,married,tertiary,no,5878,no,no,cellular,23,oct,1,430,2,failure,yes,yes,430,30_44,1000_plus,438
77,management,married,unknown,no,1780,yes,no,cellular,23,oct,2,183,3,success,yes,yes,183,60_plus,1000_plus,221
45,technician,married,secondary,no,1673,no,no,cellular,23,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,76
35,technician,single,secondary,no,183,no,no,cellular,23,oct,1,52,4,failure,yes,yes,52,30_44,1_999,281
37,admin.,single,secondary,no,0,no,no,cellular,23,oct,1,-1,0,unknown,no,no,,30_44,zero,93
59,retired,married,primary,no,3648,no,no,telephone,23,oct,2,126,3,success,yes,yes,126,45_59,1000_plus,257
39,management,single,tertiary,no,416,no,no,cellular,23,oct,4,-1,0,unknown,no,no,,30_44,1_999,56
76,retired,married,secondary,no,4112,no,no,telephone,23,oct,2,-1,0,unknown,yes,no,,60_plus,1000_plus,282
40,admin.,married,tertiary,no,1108,no,no,cellular,26,oct,2,76,3,failure,no,yes,76,30_44,1000_plus,61
42,management,married,tertiary,no,2463,no,no,cellular,26,oct,2,-1,0,unknown,no,no,,30_44,1000_plus,183
40,admin.,married,secondary,no,0,no,no,cellular,26,oct,2,200,2,failure,no,yes,200,30_44,zero,87
44,management,divorced,tertiary,no,36,no,no,cellular,26,oct,2,153,3,failure,no,yes,153,30_44,1_999,127
70,unknown,married,tertiary,no,353,no,no,cellular,26,oct,2,-1,0,unknown,no,no,,60_plus,1_999,110
59,retired,married,tertiary,no,1425,no,no,cellular,26,oct,2,77,3,failure,no,yes,77,45_59,1000_plus,151
52,admin.,married,secondary,no,722,no,no,cellular,26,oct,2,185,3,failure,no,yes,185,45_59,1_999,99
46,admin.,married,secondary,no,0,yes,no,cellular,26,oct,1,185,2,other,no,yes,185,45_59,zero,87
70,retired,married,secondary,no,2815,no,no,cellular,26,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,67
73,retired,married,primary,no,542,no,no,cellular,26,oct,1,180,5,failure,yes,yes,180,60_plus,1_999,355
50,technician,single,secondary,no,3897,no,no,cellular,26,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,298
82,housemaid,divorced,primary,no,1381,no,no,cellular,27,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,156
81,retired,married,primary,no,243,no,no,cellular,27,oct,1,-1,0,unknown,yes,no,,60_plus,1_999,131
55,admin.,married,secondary,no,865,yes,no,cellular,27,oct,1,111,3,failure,no,yes,111,45_59,1_999,96
52,technician,married,secondary,no,1373,no,no,cellular,27,oct,1,-1,0,unknown,no,no,,45_59,1000_plus,157
41,unknown,single,unknown,no,942,no,no,cellular,27,oct,1,188,1,success,yes,yes,188,30_44,1_999,143
58,blue-collar,married,secondary,no,3027,yes,no,cellular,27,oct,1,186,1,success,no,yes,186,45_59,1000_plus,120
57,technician,married,secondary,no,254,no,no,cellular,27,oct,1,-1,0,unknown,yes,no,,45_59,1_999,207
46,management,single,tertiary,no,311,yes,yes,cellular,27,oct,1,158,1,failure,no,yes,158,45_59,1_999,96
28,technician,single,unknown,no,0,yes,no,cellular,27,oct,1,267,1,failure,yes,yes,267,under_30,zero,96
38,blue-collar,single,secondary,no,0,no,no,cellular,27,oct,1,75,3,failure,yes,yes,75,30_44,zero,297
30,management,single,tertiary,no,398,no,no,cellular,27,oct,1,180,3,success,yes,yes,180,30_44,1_999,102
52,services,married,secondary,no,992,yes,no,cellular,27,oct,1,515,1,failure,yes,yes,515,45_59,1_999,424
22,student,single,secondary,no,23,no,no,cellular,27,oct,1,-1,0,unknown,yes,no,,under_30,1_999,137
53,unknown,married,primary,no,732,no,no,cellular,27,oct,2,-1,0,unknown,yes,no,,45_59,1_999,759
60,admin.,married,unknown,no,4629,yes,no,cellular,27,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,624
66,retired,married,primary,no,747,no,no,telephone,27,oct,1,-1,0,unknown,no,no,,60_plus,1_999,515
70,retired,married,secondary,no,616,no,no,cellular,27,oct,1,-1,0,unknown,no,no,,60_plus,1_999,89
55,technician,married,secondary,no,0,yes,yes,cellular,27,oct,1,-1,0,unknown,no,no,,45_59,zero,88
54,admin.,married,unknown,no,140,no,no,telephone,27,oct,2,-1,0,unknown,no,no,,45_59,1_999,521
59,housemaid,married,secondary,no,0,no,no,telephone,27,oct,1,81,3,failure,no,yes,81,45_59,zero,376
80,retired,married,secondary,no,87,no,no,telephone,27,oct,2,-1,0,unknown,no,no,,60_plus,1_999,219
56,management,married,secondary,no,0,no,no,cellular,27,oct,1,111,8,other,yes,yes,111,45_59,zero,298
33,management,single,tertiary,no,373,no,yes,cellular,27,oct,1,-1,0,unknown,no,no,,30_44,1_999,259
71,technician,married,tertiary,no,383,no,no,cellular,27,oct,2,183,3,success,no,yes,183,60_plus,1_999,327
76,retired,married,unknown,no,992,no,no,cellular,27,oct,2,-1,0,unknown,no,no,,60_plus,1_999,139
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,3,148,1,success,yes,yes,148,30_44,1_999,255
44,management,single,tertiary,no,5063,no,no,cellular,27,oct,2,-1,0,unknown,yes,no,,30_44,1000_plus,418
69,retired,divorced,secondary,no,4572,no,no,telephone,27,oct,2,56,1,other,yes,yes,56,60_plus,1000_plus,146
65,retired,married,secondary,no,1624,no,no,cellular,27,oct,2,-1,0,unknown,no,no,,60_plus,1000_plus,189
34,admin.,single,tertiary,no,18,yes,yes,cellular,27,oct,1,180,1,success,no,yes,180,30_44,1_999,114
60,housemaid,married,primary,no,182,no,no,cellular,27,oct,2,76,3,failure,no,yes,76,60_plus,1_999,83
29,services,single,tertiary,no,1788,no,no,cellular,27,oct,1,-1,0,unknown,yes,no,,under_30,1000_plus,353
52,services,married,secondary,no,659,no,no,cellular,27,oct,1,-1,0,unknown,yes,no,,45_59,1_999,113
36,student,single,tertiary,no,129,no,no,cellular,27,oct,1,-1,0,unknown,yes,no,,30_44,1_999,149
33,management,single,tertiary,no,3170,no,no,cellular,28,oct,2,-1,0,unknown,no,no,,30_44,1000_plus,246
63,retired,married,tertiary,no,937,no,no,cellular,28,oct,2,-1,0,unknown,no,no,,60_plus,1_999,219
30,management,single,tertiary,no,16935,no,no,cellular,28,oct,1,-1,0,unknown,no,no,,30_44,1000_plus,108
29,technician,married,secondary,no,1599,yes,no,cellular,28,oct,1,112,2,failure,no,yes,112,under_30,1000_plus,95
61,retired,married,secondary,no,89,no,no,cellular,28,oct,1,181,2,failure,no,yes,181,60_plus,1_999,154
50,management,married,tertiary,no,3463,no,yes,cellular,28,oct,1,-1,0,unknown,yes,no,,45_59,1000_plus,96
65,admin.,married,secondary,no,11240,yes,no,telephone,28,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,149
54,admin.,divorced,secondary,no,735,no,no,cellular,28,oct,1,-1,0,unknown,no,no,,45_59,1_999,300
26,student,single,unknown,no,603,no,no,cellular,28,oct,1,-1,0,unknown,no,no,,under_30,1_999,73
67,retired,married,primary,no,2,no,no,cellular,28,oct,1,-1,0,unknown,no,no,,60_plus,1_999,1118
68,retired,married,primary,no,7945,no,no,cellular,28,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,210
74,retired,married,tertiary,no,1742,no,no,cellular,28,oct,1,-1,0,unknown,no,no,,60_plus,1000_plus,1092
75,self-employed,married,unknown,no,4984,no,no,telephone,28,oct,1,-1,0,unknown,yes,no,,60_plus,1000_plus,509
27,management,single,tertiary,no,390,no,no,cellular,28,oct,1,82,1,success,no,yes,82,under_30,1_999,190
